product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,size,variation_type,variation_value,variation_desc,ingredients,price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,highlights,primary_category,secondary_category,tertiary_category,child_count,child_max_price,child_min_price
P500253,WANDERful World Silky-Soft Powder Blush,5333,Benefit Cosmetics,77016,4.6492,2161,0.21 oz / 6 g,Color,Willa,soft neutralrose,"['Peachin', 'Synthetic Fluorphlogopite, Mica, Zinc Stearate, Lauryl Dimethicone, Pentaerythrityl Tetraisostearate, Alumina, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Caprylyl Glycol, Ethylhexylglycerin, Dehydroacetic Acid, Parfum (Fragrance), Triethoxycaprylylsilane, Pearl Powder, Stearic Acid, Laureth-4, Aqua (Water), Tocopherol.  [+/- Ci 77891 (Titanium Dioxide), Ci 19140 (Yellow 5 Lake), Ci 77491, Ci 77499 (Iron Oxides), Ci 77007 (Ultramarines), Ci 15850 (Red 7 Lake), Ci 75470 (Carmine)].', 'N° 16134 Starlaa', 'Synthetic Fluorphlogopite, Mica, Zinc Stearate, Lauryl Dimethicone, Pentaerythrityl Tetraisostearate, Alumina, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Caprylyl Glycol, Ethylhexylglycerin, Dehydroacetic Acid, Parfum (Fragrance), Triethoxycaprylylsilane, Pearl Powder, Stearic Acid, Laureth-4, Aqua (Water), Tocopherol.  [+/- Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide)].', 'N° 16135 Pompom', 'Synthetic Fluorphlogopite, Zinc Stearate, Lauryl Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Pentaerythrityl Tetraisostearate, Mica, Alumina, Caprylyl Glycol, Ethylhexylglycerin, Dehydroacetic Acid, Triethoxycaprylylsilane, Parfum (Fragrance), Laureth-4, Pearl Powder, Stearic Acid, Aqua (Water), Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate.  [+/- Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 15850 (Red 7 Lake), Ci 77891 (Titanium Dioxide), Ci 77007 (Ultramarines), Ci 42090 (Blue 1 Lake)].', 'N° 16142 Sunny', 'Synthetic Fluorphlogopite, Zinc Stearate, Lauryl Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Pentaerythrityl Tetraisostearate, Alumina, Mica, Caprylyl Glycol, Ethylhexylglycerin, Triethoxycaprylylsilane, Dehydroacetic Acid, Parfum (Fragrance), Laureth-4, Pearl Powder, Stearic Acid, Aqua (Water), Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate.  [+/- Ci 77891 (Titanium Dioxide), Ci 77491, Ci 77492 (Iron Oxides), Ci 15850 (Red 7 Lake)].', 'N° 16143 Shellie', 'Synthetic Fluorphlogopite, Mica, Zinc Stearate, Lauryl Dimethicone, Pentaerythrityl Tetraisostearate, Alumina, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Caprylyl Glycol, Ethylhexylglycerin, Dehydroacetic Acid, Parfum (Fragrance), Triethoxycaprylylsilane, Pearl Powder, Stearic Acid, Laureth-4, Aqua (Water), Tocopherol.  [+/- Ci 77891 (Titanium Dioxide), Ci 77491, Ci 77499 (Iron Oxides), Ci 45410 (Red 28 Lake), Ci 15850 (Red 6)].', 'N° 16136 Willa', 'Synthetic Fluorphlogopite, Mica, Zinc Stearate, Lauryl Dimethicone, Pentaerythrityl Tetraisostearate, Alumina, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Caprylyl Glycol, Ethylhexylglycerin, Dehydroacetic Acid, Triethoxycaprylylsilane, Parfum (Fragrance), Pearl Powder, Stearic Acid, Laureth-4, Aqua (Water), Tocopherol.  [+/- Ci 77891 (Titanium Dioxide), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77007 (Ultramarines), Ci 15850 (Red 6, Red 7 Lake)].', 'N° 16137 Java', 'Synthetic Fluorphlogopite, Zinc Stearate, Lauryl Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Pentaerythrityl Tetraisostearate, Alumina, Caprylyl Glycol, Ethylhexylglycerin, Dehydroacetic Acid, Triethoxycaprylylsilane, Parfum (Fragrance), Laureth-4, Mica, Pearl Powder, Stearic Acid, Aqua (Water), Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Tocopherol.  [+/- Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 15850 (Red 7 Lake), Ci 77891 (Titanium Dioxide)].', 'N° 16144 Moone', 'Synthetic Fluorphlogopite, Zinc Stearate, Mica, Lauryl Dimethicone, Pentaerythrityl Tetraisostearate, Alumina, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Caprylyl Glycol, Ethylhexylglycerin, Dehydroacetic Acid, Parfum (Fragrance), Triethoxycaprylylsilane, Pearl Powder, Stearic Acid, Laureth-4, Aqua (Water), Tocopherol.  [+/- Ci 77491, Ci 77499 (Iron Oxides), Ci 77007 (Ultramarines), Ci 15850 (Red 7 Lake)].', 'N° 16138 Butterfly', 'Synthetic Fluorphlogopite, Zinc Stearate, Mica, Lauryl Dimethicone, Pentaerythrityl Tetraisostearate, Alumina, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Caprylyl Glycol, Ethylhexylglycerin, Dehydroacetic Acid, Parfum (Fragrance), Triethoxycaprylylsilane, Pearl Powder, Stearic Acid, Laureth-4, Aqua (Water), Tin Oxide, Tocopherol.  [+/- Ci 77491 (Iron Oxides), Ci 77891 (Titanium Dioxide), Ci 15985 (Yellow 6 Lake), Ci 15850 (Red 7 Lake)].', 'N° 16139 Crystah', 'Synthetic Fluorphlogopite, Mica, Zinc Stearate, Lauryl Dimethicone, Pentaerythrityl Tetraisostearate, Alumina, Calcium Aluminum Borosilicate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Caprylyl Glycol, Ethylhexylglycerin, Dehydroacetic Acid, Parfum (Fragrance), Triethoxycaprylylsilane, Pearl Powder, Stearic Acid, Tin Oxide, Laureth-4, Aqua (Water), Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate.  [+/- Ci 77891 (Titanium Dioxide), Ci 15850 (Red 6, Red 7 Lake), Ci 19140 (Yellow 5 Lake)].', 'N° 16140 Terra', 'Synthetic Fluorphlogopite, Mica, Zinc Stearate, Lauryl Dimethicone, Pentaerythrityl Tetraisostearate, Alumina, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Caprylyl Glycol, Ethylhexylglycerin, Dehydroacetic Acid, Parfum (Fragrance), Triethoxycaprylylsilane, Pearl Powder, Stearic Acid, Laureth-4, Aqua (Water), Tin Oxide, Tocopherol.  [+/- Ci 77891 (Titanium Dioxide), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 15850 (Red 6, Red 7 Lake)].']",31,0,0,0,0,0,"['Pressed Powder Formula', 'Shimmer Finish', 'Satin Finish', 'Matte Finish']",Makeup,Cheek,Blush,16,31,18
P1273,Boi-ing Industrial Strength Full Coverage Cream Concealer,5333,Benefit Cosmetics,71780,4.1724,4895,0.1 oz/ 2.8 g,Color,4,medium tan/ warm,"['Caprylic/Capric Triglyceride, Phenyl Trimethicone, Isopropyl Palmitate, Euphorbia Cerifera (Candelilla) Wax, Talc, Paraffinum Liquidum (Mineral Oil), Silica, Kaolin, Cera Microcristallina (Microcrystalline Wax), Nylon-12, Tocopheryl Acetate, Phenoxyethanol, Lecithin, Benzyl Alcohol, Tocopherol, Bht. [+/-: Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 77007 (Ultramarines), Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide)].']",24,0,0,0,0,0,,Makeup,Face,Concealer,5,24,24
P461925,Brow Microfilling Eyebrow Pen,5333,Benefit Cosmetics,66699,3.2135,1035,0.02 oz/ 0.77 mL,Color,Light Brown,,"['Aqua (Water), Dipropylene Glycol, Butylene Glycol, Alcohol, Acrylates/Ethylhexyl Acrylate Copolymer, Pvp, Sodium Polyaspartate, Phenoxyethanol, Sodium Dehydroacetate, Maltodextrin, Beheneth-30, Laureth-21, Peg-11 Methyl Ether Dimethicone, Citric Acid, Xanthan Gum, Aminomethyl Propanol, Peg-60 Glyceryl Isostearate, Silica, Disodium Edta, Sodium Metaphosphate. [+/- Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1, Blue 1 Lake), Ci 75470 (Carmine), Ci 77007 (Ultramarines), Ci 77163 (Bismuth Oxychloride), Ci 77266 [Nano] (Black 2), Ci 77288 (Chromium Oxide Greens), Ci 77289 (Chromium Hydroxide Green), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77510 (Ferric Ferrocyanide, Ferric Ammonium Ferrocyanide), Ci 77742 (Manganese Violet), Ci 77891 (Titanium Dioxide).']",25,0,0,0,0,0,"['Natural Finish', 'Long-wearing', 'Waterproof']",Makeup,Eye,Eyebrow,3,25,25
P450856,Mini 24-HR Brow Setter Clear Brow Gel with Lamination Effect,5333,Benefit Cosmetics,60930,4.3125,224,0.11 fl oz/ 3.5 mL,Size,0.11 fl oz/ 3.5 mL,,"['Aqua (Water), Alcohol, Acrylates Copolymer, Amp-Acrylates Copolymer, Hydroxyethylcellulose, Phenoxyethanol, PEG-12 Dimethicone, Caprylyl Glycol, Panthenol, Butylene Glycol, Gossypium Herbaceum (Cotton) Extract.']",15,0,0,0,0,0,"['Natural Finish', 'Long-wearing']",Makeup,Eye,Eyebrow,0,,
P448162,Boi-ing Cakeless Full Coverage Waterproof Liquid Concealer,5333,Benefit Cosmetics,50440,4.3136,6681,0.17 oz/5.0mL,Color,Shade 6 Fly High,medium cool,"['Aqua (Water), Cyclopentasiloxane, Butylene Glycol, Cyclohexasiloxane, Methyl Methacrylate Crosspolymer, Peg-10 Dimethicone, Trimethylsiloxysilicate, Cetyl Peg/Ppg-10/1 Dimethicone, Sodium Chloride, Disteardimonium Hectorite, Triethoxycaprylylsilane, Phenoxyethanol, Caprylyl Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Propylene Carbonate, Biosaccharide Gum-4, Alumina, Magnesium Oxide, Alpha-Glucan Oligosaccharide, Propanediol, Algin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. [+/-: Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 77007 (Ultramarines), Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide)].']",27,0,0,0,0,0,"['Natural Finish', 'Liquid Formula', 'Good for: Dark Circles', 'Long-wearing', 'Full Coverage', 'Waterproof']",Makeup,Face,Concealer,25,27,27
P440952,Mini Roller Liner Waterproof Liquid Eyeliner,5333,Benefit Cosmetics,33363,3.6819,349,0.01 oz/ 0.5 mL,Color,Black,,"['Water, Methylpropanediol, Styrene/Acrylates Copolymer, Styrene/Acrylates/Ammonium Methacrylate Copolymer, Cellulose, Peg-60 Hydrogenated Castor Oil, Coco-Glucoside, Poloxamer 407, Citric Acid, Phenoxyethanol, Potassium Sorbate, Phenylpropanol, Sodium Benzoate, Sodium Laureth-12 Sulfate, Sodium Lauryl Sulfate, Caprylyl Glycol, Sodium Dehydroacetate, BHT. May Contain (+/-): Yellow 5/Yellow 5 Lake (Ci 19140), Blue 1 Lake (Ci 42090), Ultramarines (Ci 77007), Bismuth Oxychloride (Ci 77163), Black 2 [Nano] (Ci 77266), Chromium Oxide Greens (Ci 77288), Chromium Hydroxide Green (Ci 77289), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Ferric Ferrocyanide/Ferric Ammonium Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Titanium Dioxide (Ci 77891).']",12,0,0,0,0,0,"['Long-wearing', 'Matte Finish', 'Waterproof']",Makeup,Eye,Eyeliner,1,12,12
P440951,Roller Liner Waterproof Liquid Eyeliner,5333,Benefit Cosmetics,33026,4.0819,1501,0.03 oz/ 1.0 mL,Color,Black,,"['Water, Methylpropanediol, Styrene/Acrylates Copolymer, Styrene/Acrylates/Ammonium Methacrylate Copolymer, Cellulose, Peg-60 Hydrogenated Castor Oil, Coco-Glucoside, Poloxamer 407, Citric Acid, Phenoxyethanol, Potassium Sorbate, Phenylpropanol, Sodium Benzoate, Sodium Laureth-12 Sulfate, Sodium Lauryl Sulfate, Caprylyl Glycol, Sodium Dehydroacetate, BHT. May Contain (+/-): Yellow 5/Yellow 5 Lake (Ci 19140), Blue 1 Lake (Ci 42090), Ultramarines (Ci 77007), Bismuth Oxychloride (Ci 77163), Black 2 [Nano] (Ci 77266), Chromium Oxide Greens (Ci 77288), Chromium Hydroxide Green (Ci 77289), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Ferric Ferrocyanide/Ferric Ammonium Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Titanium Dioxide (Ci 77891).']",22,0,0,0,0,0,"['Long-wearing', 'Matte Finish', 'Waterproof']",Makeup,Eye,Eyeliner,3,22,12
P425933,Mini Goof Proof Waterproof Easy Shape & Fill Eyebrow Pencil,5333,Benefit Cosmetics,32221,4.2333,210,0.005 oz/ 0.17 g,Color,3,warm light brown,"['Synthetic Fluorphlogopite, Stearic Acid, Hydrogenated Castor Oil, Synthetic Japan Wax, Ethylhexyl Palmitate, Cera Alba (Beeswax), Sorbitan Sesquiisostearate, Aluminum Hydroxide, Tocopherol. [+/-: Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 77007 (Ultramarines), Ci 77163 (Bismuth Oxychloride), Ci 77288 (Chromium Oxide Greens), Ci 77289 (Chromium Hydroxide Green), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77510 (Ferric Ferrocyanide, Ferric Ammonium Ferrocyanide), Ci 77742 (Manganese Violet), Ci 77891 (Titanium Dioxide)].']",15,0,0,0,0,0,,Makeup,Eye,Eyebrow,2,15,15
P466656,The POREfessional: Super Setter Pore-Minimizing Setting Spray,5333,Benefit Cosmetics,26945,4.5921,2167,4 oz/ 120 mL,Size,4 oz/ 120 mL,,"['Aqua (Water), Butylene Glycol, Pvp, Dimethicone/Vinyl Dimethicone Crosspolymer, Phenoxyethanol, Caprylyl Glycol, Ppg-3 Benzyl Ether Myristate, Ppg-26-Buteth-26, Peg-40 Hydrogenated Castor Oil, Peg-10 Dimethicone, Silica, Parfum (Fragrance), Limonene, Sodium Hydroxide, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopherol.', 'Nº 14895/A.']",33,0,0,0,0,0,"['Good for: Pores', 'Long-wearing', 'Waterproof', 'Best for Oily, Combo, Normal Skin', 'Alcohol Free', 'Best for Dry, Combo, Normal Skin']",Makeup,Face,Setting Spray & Powder,1,15,15
P408312,BROWVO! Conditioning Eyebrow Primer,5333,Benefit Cosmetics,23950,4.1545,343,0.1 oz/ 3.0 mL,Size,0.1 oz/ 3.0 mL,,"['Water, Alcohol Denat., Lithium Magnesium Sodium Silicate, Pentylene Glycol, Hydrolyzed Keratin, Phenoxyethanol, Benzyl Alcohol, Xanthan Gum, Caprylyl Glycol, Styrene/Acrylates/Ammonium Methacrylate Copolymer, Panthenol, Disodium Edta, Butylene Glycol, Hydrolyzed Soy Protein, Sodium Laureth-12 Sulfate, C11-15 Pareth-7, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopheryl Acetate, Potassium Sorbate, Tetrasodium Edta.']",28,0,0,0,0,0,,Makeup,Eye,Eyebrow,0,,
P474932,POWmade Waterproof Brow Pomade,5333,Benefit Cosmetics,20549,4.6797,1736,0.17 oz/ 5 mL,Color,3.75,warm medium brown,"['Cyclopentasiloxane, Cera Microcristallina (Microcrystalline Wax), Polybutene, Silica, Bis-Diglyceryl Polyacyladipate-2, Polyethylene, Trimethylsiloxysilicate, Silica Dimethyl Silylate, Dimethicone, PEG-10 Dimethicone, Polyhydroxystearic Acid, Caprylyl Glycol, BHT. [+/-: CI 19140 (Yellow 5, Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 77007 (Ultramarines), CI 77163 (Bismuth Oxychloride), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77510 (Ferric Ferrocyanide, Ferric Ammonium Ferrocyanide), CI 77742 (Manganese Violet), CI 77891 (Titanium Dioxide)].']",23,0,0,0,0,0,"['Long-wearing', 'allure 2021 Best of Beauty Award Winner', 'Waterproof']",Makeup,Eye,Eyebrow,7,23,23
P482664,They're Real! Xtreme Precision Eye Liner,5333,Benefit Cosmetics,19965,4.5414,1232,0.01 oz / 0.35 g,Color,Xtra Black,,"['Aqua (Water), Titanium/Titanium Dioxide, Ammonium Styrene/Acrylates Copolymer, Alcohol, Dipropylene Glycol, Butylene Glycol, PVP, Phenoxyethanol, Sodium Polyaspartate, Sodium Dehydroacetate, Diethylhexyl Sodium Sulfosuccinate, Acrylates Copolymer, Beheneth-30, Sodium Metaphosphate, Aluminum Hydroxide, Disodium EDTA, Aminomethyl Propanol. [+/- CI 19140 (Yellow 5, Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 77007 (Ultramarines), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77742 (Manganese Violet), CI 77891 (Titanium Dioxide)].']",24,0,0,0,0,0,"['Liquid Formula', 'Satin Finish', 'Long-wearing', 'Waterproof']",Makeup,Eye,Eyeliner,1,24,24
P503681,Fluff Up Brow Flexible Brow-Texturizing Wax,5333,Benefit Cosmetics,13457,4.3003,1412,0.2 oz / 59. mL,Color,,,"['Aqua (Water), Synthetic Candelilla Wax, Steareth-21, Glyceryl Stearate, Butylene Glycol, Acacia Senegal Gum, Butyrospermum Parkii (Shea) Butter, Cellulose, Silica, Simmondsia Chinensis (Jojoba) Seed Oil, Dimer Dilinoleyl Dimer Dilinoleate, Cera Carnauba (Copernicia Cerifera (Carnauba) Wax), Agrania Spinosa Kernel Oil, Cetyl Alcohol, Polyglyceryl-10 Myristate, Oryza Sativa (Rice) Starch, Phenoxyethanol, Caprylyl Glycol, Sodium Benzoate, Potassium Sorbate, Arginine, Tocopherol, Chondrus Crispus Powder, Dimethicone.']",26,0,0,0,0,0,"['Volumizing', 'Natural Finish', 'Long-wearing', 'Waterproof']",Makeup,Eye,Eyebrow,1,15,15
